src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.50,104.21.40.220,42962,443,6,2026-05-31 03:08:08,6.666135,1790956.378771207,1154.79209466955,445.0854955682716,709.7065991012784,2967,4731,197384,11741373,671,66,66.52645770138187,14.442075100976957,11170,66,2481.7951807228915,1199.3943952478517,11170,66,1550.8907508443751,1505.316233982818,2265976.964292214,59340,94620,20,5,0.0008660162400935431,1.012388,-2.6e-05,0.017010311042928696,6.666135,1.022352,0.0,0.0022475168577208364,0.0280962050562695,6.654717,1.012388,0.0,0.0014069169133192386,0.02178936172801393,5,1946,0,0,0,3,0,1951,7696,0,0,1.5945399393326594,1550.8907508443751,64240,65535,0,0,0,0,0,0,0,0,0,0,3809628.3333333335,1572.0,0,2683091.937144259019930298538,66.52645770138187,2481.7951807228915,0,2967,4731,197384,11741373
192.168.10.50,192.168.10.1,60641,53,17,2026-05-31 03:08:08,0.001113,294699.01168014377,2695.4177897574123,1796.9451931716083,898.4725965858041,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0005565,0.001113,0.0,0.0005565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,3.91.130.154,37356,443,6,2026-05-31 03:08:08,0.573831,14098.227526919947,52.28020096509251,26.140100482546256,26.140100482546256,15,15,1938,6152,583,66,129.2,131.42308270112468,1546,66,410.1333333333333,562.9463996588742,1546,66,269.6666666666667,432.2282061853694,186821.2222222222,300,300,20,5,0.019787275862068965,0.117958,0.0,0.0423573270019661,0.573831,0.118872,0.0,0.04098792857142857,0.053989339867718714,0.460142,0.1197,0.0,0.03286728571428572,0.0509989406366566,5,6,0,0,2,3,0,11,28,0,0,1.0,269.6666666666667,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2,410.1333333333333,0,15,15,1938,6152
192.168.10.50,104.16.184.241,44094,443,6,2026-05-31 03:08:08,0.074526,87191.04741969246,362.28967071894374,187.8539033357486,174.43576738319513,14,13,1738,4760,583,66,124.14285714285714,130.66361234803185,2842,66,366.15384615384613,734.9986756820979,2842,66,240.66666666666666,532.5244560546456,283582.29629629623,280,260,20,6,0.0028663846153846153,0.020172,0.0,0.00495989139984182,0.074526,0.020172,0.0,0.00573276923076923,0.006187441401790543,0.062612,0.030693,0.0,0.0052176666666666665,0.008552351999433971,6,5,0,0,2,3,0,11,25,0,0,0.9285714285714286,240.66666666666666,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.14285714285714,366.15384615384613,0,14,13,1738,4760
192.168.10.50,192.168.10.1,56060,53,17,2026-05-31 03:08:08,0.003403,96385.5421686747,881.575080811049,587.7167205406994,293.8583602703497,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0017015,0.003403,0.0,0.0017015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,34.160.111.145,52108,443,6,2026-05-31 03:08:08,0.241383,30979.812165728326,149.14057742260226,78.71308252859563,70.42749489400663,19,17,2169,5309,583,66,114.15789473684211,115.86982857722384,1454,66,312.29411764705884,455.4621137089467,1454,66,207.72222222222223,338.86654297911633,114830.5339506173,380,340,20,7,0.006896657142857144,0.050612,0.0,0.013328119492138968,0.24110099999999998,0.068545,0.0,0.013394499999999998,0.02027899000402469,0.215613,0.092712,0.0,0.0134758125,0.02363644615635658,7,7,0,0,2,3,0,14,34,0,0,0.8947368421052632,207.72222222222223,64240,65535,0,0,0,0,0,0,0,0,0,0,242.0,4.0,0,2078.591367833369121752200988,114.15789473684211,312.29411764705884,0,19,17,2169,5309
192.168.10.50,17.253.113.201,42766,80,6,2026-05-31 03:08:08,0.163473,8661.980877576114,67.28939947269579,42.82052693717005,24.468872535525744,7,4,618,798,206,66,88.28571428571429,48.18332339161781,592,66,199.5,226.6335147324861,592,66,128.72727272727272,151.71330073475664,23016.925619834707,140,80,20,1,0.016347300000000002,0.056192,0.0,0.024872996188839012,0.163473,0.056218,0.0,0.027245500000000002,0.027124524086454802,0.110848,0.056437,0.0,0.036949333333333334,0.02614021288275127,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,128.72727272727272,64240,33212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.28571428571429,199.5,0,7,4,618,798
192.168.10.50,52.72.66.147,44148,443,6,2026-05-31 03:08:08,0.978512,8453.652075804896,33.72467583432804,17.373317854047777,16.351357980280262,17,16,2067,6205,583,66,121.58823529411765,124.97908475540048,2842,66,387.8125,727.5475258316462,2842,66,250.66666666666666,531.4054359655511,282391.7373737374,340,320,20,5,0.030578499999999998,0.337775,0.0,0.0697803197515245,0.9785119999999999,0.339858,0.0,0.061157,0.09256142291608313,0.85781,0.337775,0.0,0.05718733333333334,0.0906699826481853,5,6,0,0,2,3,0,11,31,0,0,0.9411764705882353,250.66666666666666,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.58823529411765,387.8125,0,17,16,2067,6205
192.168.10.50,192.168.10.1,41220,53,17,2026-05-31 03:08:08,0.001023,320625.6109481916,2932.551319648094,1955.0342130987292,977.5171065493646,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0005115,0.001023,0.0,0.0005115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,192.168.10.1,45638,53,17,2026-05-31 03:08:08,0.002989,109735.69755771161,1003.6801605888257,669.1201070592172,334.5600535296086,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0014945,0.002989,0.0,0.0014945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,54.208.27.201,36144,443,6,2026-05-31 03:08:08,0.593593,12678.720941790081,52.224335529563184,26.9544957571939,25.26983977236928,16,15,1945,5581,583,66,121.5625,126.1625780243492,1454,66,372.06666666666666,542.6236838014189,1454,66,242.7741935483871,407.8702916588779,166358.1748178981,320,300,20,5,0.019786433333333332,0.120115,0.0,0.042673178850954556,0.593593,0.120737,0.0,0.03957286666666667,0.05487337711722224,0.483526,0.122417,0.0,0.03453757142857143,0.05303791053807548,5,5,0,0,2,3,0,10,29,0,0,0.9375,242.7741935483871,64240,26847,0,0,0,0,0,0,0,0,0,0,4256.0,4.0,0,3022727.272727272727272727273,121.5625,372.06666666666666,0,16,15,1945,5581
192.168.10.50,3.91.130.154,37358,443,6,2026-05-31 03:08:08,0.590086,13540.39919604939,49.145378809190525,25.4200235219951,23.725355287195427,15,14,1931,6059,583,66,128.73333333333332,131.10477574147413,2842,66,432.7857142857143,766.423901596744,2842,66,275.51724137931035,561.7385341395208,315550.1807372175,300,280,20,5,0.0210745,0.115949,0.0,0.04248038341777801,0.578434,0.116438,0.0,0.04131671428571428,0.05387768555776337,0.474137,0.118093,0.0,0.03647207692307692,0.051303297060732604,5,6,0,0,2,3,0,11,27,0,0,0.9333333333333333,275.51724137931035,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.73333333333332,432.7857142857143,0,15,14,1931,6059
192.168.10.50,192.168.10.1,48134,53,17,2026-05-31 03:08:08,0.041434,7843.799777960129,72.40430564270889,48.269537095139256,24.134768547569628,2,1,162,163,81,81,81.0,0.0,163,163,163.0,0.0,163,81,108.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.020717,0.041434,0.0,0.020717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,108.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,163.0,0,2,1,162,163
192.168.10.102,192.168.10.1,53347,53,17,2026-05-31 03:08:09,0.022802,13419.875449521973,131.56740636786247,87.71160424524165,43.85580212262082,2,1,174,132,87,87,87.0,0.0,132,132,132.0,0.0,132,87,102.0,21.213203435596427,450.0,40,20,20,2,0.011401,0.022802,0.0,0.011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,132.0,0,2,1,174,132
192.168.10.102,192.168.10.1,34939,53,17,2026-05-31 03:08:09,0.029585,10748.690214635795,101.40273787392259,67.60182524928173,33.800912624640866,2,1,174,144,87,87,87.0,0.0,144,144,144.0,0.0,144,87,106.0,26.870057685088806,722.0,40,20,20,2,0.0147925,0.029585,0.0,0.0147925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,144.0,0,2,1,174,144
192.168.10.102,192.168.10.1,43391,53,17,2026-05-31 03:08:09,0.013999,22144.438888492037,214.30102150153584,142.86734766769055,71.43367383384528,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0069995,0.013999,0.0,0.0069995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
192.168.10.102,192.168.10.1,60543,53,17,2026-05-31 03:08:09,0.040672,7916.99449252557,73.76081825334383,49.17387883556255,24.586939417781274,2,1,196,126,98,98,98.0,0.0,126,126,126.0,0.0,126,98,107.33333333333333,13.199326582148888,174.22222222222226,40,20,20,2,0.020336,0.040672,0.0,0.020336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,107.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,126.0,0,2,1,196,126
192.168.10.102,31.13.69.35,45137,443,17,2026-05-31 03:08:09,0.118071,124628.40155499657,186.32856501596498,76.22532205198567,110.1032429639793,9,13,7522,7193,1294,76,835.7777777777778,554.9151642424027,1274,84,553.3076923076923,530.8111912064959,1294,76,668.8636363636364,558.3497841003959,311754.48140495876,180,260,20,9,0.005622428571428572,0.033885,0.0,0.009945249229903589,0.084186,0.032169,0.0,0.010523250000000001,0.011903673169971528,0.10618,0.050633,0.0,0.008848333333333333,0.0158257169944647,0,0,0,0,0,0,0,0,0,0,0,1.4444444444444444,668.8636363636364,0,0,0,0,0,0,0,0,0,0,0,0,2019.5,4.0,0,318734.2171717171717171717172,835.7777777777778,553.3076923076923,0,9,13,7522,7193
192.168.10.50,192.168.10.1,39840,53,17,2026-05-31 03:08:09,0.001955,172378.5166240409,1534.5268542199487,1023.0179028132992,511.5089514066496,2,1,184,153,92,92,92.0,0.0,153,153,153.0,0.0,153,92,112.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0009775,0.001955,0.0,0.0009775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,112.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,153.0,0,2,1,184,153
192.168.10.50,192.168.10.1,44312,53,17,2026-05-31 03:08:09,0.001544,218264.24870466322,1943.0051813471503,1295.3367875647668,647.6683937823834,2,1,184,153,92,92,92.0,0.0,153,153,153.0,0.0,153,92,112.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.000772,0.001544,0.0,0.000772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,112.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,153.0,0,2,1,184,153
192.168.10.50,192.168.10.1,52957,53,17,2026-05-31 03:08:09,0.910175,361.4689482791771,3.296069437196144,2.197379624797429,1.0986898123987145,2,1,198,131,99,99,99.0,0.0,131,131,131.0,0.0,131,99,109.66666666666667,15.084944665313014,227.55555555555557,40,20,20,2,0.4550875,0.910175,0.0,0.4550875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,131.0,0,2,1,198,131
192.168.10.50,192.168.10.1,55376,53,17,2026-05-31 03:08:09,0.908369,388.6085940845626,3.302622612616679,2.2017484084111194,1.1008742042055597,2,1,198,155,99,99,99.0,0.0,155,155,155.0,0.0,155,99,117.66666666666667,26.398653164297773,696.8888888888888,40,20,20,2,0.4541845,0.908369,0.0,0.4541845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,117.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,155.0,0,2,1,198,155
192.168.10.50,198.252.206.1,33540,443,6,2026-05-31 03:08:09,0.098994,64650.38285148595,323.25191425742975,161.62595712871487,161.62595712871487,16,16,2034,4366,583,66,127.125,124.51349073494005,1454,66,272.875,397.7176880338615,1454,66,200.0,303.5658907057906,92152.25,320,320,20,7,0.0031933548387096775,0.02024,0.0,0.0056383342401033435,0.096488,0.02024,0.0,0.006432533333333335,0.007454726508434469,0.090158,0.046119,0.0,0.0060105333333333325,0.011833798577896373,7,6,0,0,2,3,0,13,30,0,0,1.0,200.0,64240,65535,0,0,0,0,0,0,0,0,390.0,4.0,0,0,18781.60366000481579581025765,0,127.125,272.875,0,16,16,2034,4366
192.168.10.50,192.168.10.1,38020,53,17,2026-05-31 03:08:09,0.015289,17332.72287265354,196.21950421871932,130.81300281247957,65.40650140623978,2,1,166,99,83,83,83.0,0.0,99,99,99.0,0.0,99,83,88.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0076445,0.015289,0.0,0.0076445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,88.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,99.0,0,2,1,166,99
192.168.10.50,192.168.10.1,55889,53,17,2026-05-31 03:08:09,0.001398,234620.886981402,2145.922746781116,1430.615164520744,715.307582260372,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.000699,0.001398,0.0,0.000699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,199.232.81.140,48192,443,6,2026-05-31 03:08:09,0.122478,60663.95597576707,228.61248550760135,114.30624275380067,114.30624275380067,14,14,1705,5725,583,54,121.78571428571429,131.38122206085646,2842,66,408.92857142857144,751.2547089736623,2842,54,265.35714285714283,558.0636941556886,311435.08673469396,280,280,20,6,0.004536222222222222,0.037937,0.0,0.009674111238088675,0.12247799999999999,0.037956,0.0,0.009421384615384616,0.013285425337208159,0.103106,0.039743,0.0,0.007931230769230769,0.013370890501118443,6,5,0,0,2,3,2,11,24,0,0,1.0,265.35714285714283,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.78571428571429,408.92857142857144,0,14,14,1705,5725
192.168.10.50,3.91.130.154,58898,80,6,2026-05-31 03:08:09,0.429077,3519.1818717852507,32.62817629469769,18.644672168398678,13.98350412629901,8,6,621,889,143,66,77.625,24.93961457200171,321,66,148.16666666666666,113.63745959067468,321,66,107.85714285714286,84.31137623870997,7108.408163265309,160,120,20,1,0.03300592307692307,0.136897,0.0,0.05260657902912837,0.429077,0.189673,0.0,0.061296714285714274,0.07397500910966831,0.31632,0.137085,0.0,0.06326400000000001,0.0592614953810651,1,2,0,0,2,3,0,3,12,0,0,0.75,107.85714285714286,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.625,148.16666666666666,0,8,6,621,889
192.168.10.50,192.168.10.1,38766,53,17,2026-05-31 03:08:09,0.013473,29095.227492021077,222.667557336896,148.44503822459734,74.22251911229867,2,1,188,204,94,94,94.0,0.0,204,204,204.0,0.0,204,94,130.66666666666666,51.85449728701348,2688.8888888888887,40,20,20,2,0.0067365,0.013473,0.0,0.0067365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,130.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,204.0,0,2,1,188,204
192.168.10.50,192.168.10.1,55788,53,17,2026-05-31 03:08:09,0.002311,180874.0804846387,1298.1393336218086,865.4262224145391,432.71311120726955,2,1,188,230,94,94,94.0,0.0,230,230,230.0,0.0,230,94,139.33333333333334,64.1110148275803,4110.222222222223,40,20,20,2,0.0011555,0.002311,0.0,0.0011555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,139.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,230.0,0,2,1,188,230
192.168.10.50,192.168.10.1,34776,53,17,2026-05-31 03:08:09,0.002001,163918.04097951023,1499.2503748125935,999.5002498750624,499.7501249375312,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0010005,0.002001,0.0,0.0010005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,192.168.10.1,58133,53,17,2026-05-31 03:08:09,0.00282,114184.39716312056,1063.8297872340424,709.2198581560284,354.6099290780142,2,1,174,148,87,87,87.0,0.0,148,148,148.0,0.0,148,87,107.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.00141,0.00282,0.0,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,107.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,148.0,0,2,1,174,148
192.168.10.50,3.91.130.154,37362,443,6,2026-05-31 03:08:09,0.604155,13345.912886593673,46.34572253809039,24.828065645405566,21.517656892684823,15,13,1997,6066,583,54,133.13333333333333,133.1895224441055,1546,66,466.61538461538464,590.1043634504947,1546,54,287.9642857142857,445.91370739053934,198839.03443877553,300,260,20,6,0.02237611111111111,0.131212,0.0,0.04488401339942214,0.604155,0.132439,0.0,0.04315392857142857,0.05572178431593914,0.490683,0.132703,1e-06,0.040890249999999996,0.054793547533940216,6,6,0,0,1,3,2,12,25,0,0,0.8666666666666667,287.9642857142857,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.13333333333333,466.61538461538464,0,15,13,1997,6066
192.168.10.50,192.168.10.1,44590,53,17,2026-05-31 03:08:09,0.000968,338842.97520661156,3099.1735537190084,2066.115702479339,1033.0578512396694,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.000484,0.000968,0.0,0.000484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,44.219.110.234,33264,443,6,2026-05-31 03:08:09,0.606174,13134.842470973681,44.54166625424383,24.745370141246575,19.796296112997258,15,12,1973,5989,583,66,131.53333333333333,133.346599340049,2842,66,499.0833333333333,813.6303888881132,2842,66,294.8888888888889,580.9083776378825,337454.54320987675,300,240,20,5,0.023314384615384615,0.138816,0.0,0.046721836916500524,0.606174,0.138878,0.0,0.043298142857142854,0.057444365048599275,0.49169199999999996,0.140668,0.0,0.044699272727272726,0.05827643188536217,5,6,0,0,2,3,0,11,25,0,0,0.8,294.8888888888889,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.53333333333333,499.0833333333333,0,15,12,1973,5989
192.168.10.50,192.168.10.1,46735,53,17,2026-05-31 03:08:09,0.000683,480234.2606149341,4392.386530014641,2928.2576866764275,1464.1288433382138,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0003415,0.000683,0.0,0.0003415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,54.235.97.46,38204,443,6,2026-05-31 03:08:09,0.593211,12779.601187435836,50.57222472273777,25.286112361368886,25.286112361368886,15,15,1926,5655,583,66,128.4,128.8838236552594,2842,66,377.0,741.0837109710797,2842,66,252.7,546.2220641216661,298358.5433333335,300,300,20,6,0.020455551724137933,0.140827,0.0,0.04435487147881839,0.593211,0.141738,0.0,0.042372214285714284,0.05660864187330232,0.4845,0.142415,1e-06,0.03460714285714286,0.05455212993466124,6,6,0,0,2,3,0,12,28,0,0,1.0,252.7,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4,377.0,0,15,15,1926,5655
192.168.10.50,196.203.103.147,33452,80,6,2026-05-31 03:08:09,0.030745,34314.52268661571,357.78175313059035,227.6792974467393,130.10245568385102,7,4,591,464,179,66,84.42857142857143,38.76617503095465,258,66,116.0,82.04876598706406,258,66,95.9090909090909,60.29089264173478,3634.991735537189,140,80,20,1,0.0030745,0.015934,0.0,0.004946109445816985,0.030744999999999998,0.015946,0.0,0.005124166666666667,0.005519791765899226,0.023223999999999998,0.017599,1e-06,0.007741333333333334,0.007338697719774418,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,95.9090909090909,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.42857142857143,116.0,0,7,4,591,464
192.168.10.50,192.168.10.1,34240,53,17,2026-05-31 03:08:09,0.084404,3281.834984123975,35.54333917823799,23.695559452158662,11.847779726079331,2,1,166,111,83,83,83.0,0.0,111,111,111.0,0.0,111,83,92.33333333333333,13.199326582148888,174.22222222222226,40,20,20,2,0.042202,0.084404,0.0,0.042202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,111.0,0,2,1,166,111
192.168.10.50,192.168.50.100,57238,53,17,2026-05-31 03:08:09,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,55813,53,17,2026-05-31 03:08:09,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,37896,53,17,2026-05-31 03:08:09,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,45115,53,17,2026-05-31 03:08:09,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,41510,53,17,2026-05-31 03:08:09,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,57647,53,17,2026-05-31 03:08:09,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,172.67.167.151,57514,443,6,2026-05-31 03:08:10,0.469985,14949.413279147208,61.70409693926402,29.78818472929987,31.915912209964148,14,15,1764,5262,583,66,126.0,130.86143162029936,1515,66,350.8,499.03148865243634,1515,66,242.27586206896552,386.90530754122153,149695.71700356723,280,300,20,6,0.016785178571428565,0.314418,0.0,0.058710040646537724,0.469985,0.375699,0.0,0.03615269230769231,0.09849889720615354,0.44882,0.314418,0.0,0.03205857142857142,0.08012081163620907,6,5,0,0,2,3,0,11,27,0,0,1.0714285714285714,242.27586206896552,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.0,350.8,0,14,15,1764,5262
